radar_spacing,mode,trial,animals,detected,det_rate,road_entries,collisions,col_rate,warnings,vehicles_alerted,mean_latency_s,in_range_latency_s,awareness_pct,veh_present_known_pct,veh_coverage_pct,veh_gated_out_pct,frozen_on_road_s,n_foraging,n_approaching,n_hesitating,n_crossing,n_frozen,n_fleeing,wall_seconds
15,detection,12,29,8,0.27586206896551724,7,1,0.14285714285714285,8,79,7.750000000007741,0.5625000000001812,3.3388888888887585,100.0,100.0,0.0,0.0,29,8,7,7,0,22,3.7298362255096436
15,detection,13,29,4,0.13793103448275862,3,0,0.0,4,42,9.100000000000414,0.42499999999969873,1.669444444444409,100.0,100.0,0.0,0.0,29,4,3,3,0,26,3.7462103366851807
15,detection,14,29,5,0.1724137931034483,5,2,0.4,5,50,9.440000000021154,0.2000000000003638,2.086111111111052,100.0,100.0,0.0,0.0,29,5,5,5,0,24,3.5979132652282715
15,aware,0,29,4,0.13793103448275862,4,0,0.0,4,43,11.550000000007408,0.1499999999998849,1.669444444444409,100.0,100.0,0.0,0.0,29,4,4,4,0,25,3.8652875423431396
15,aware,1,29,6,0.20689655172413793,5,1,0.2,6,62,10.066666666667365,0.34999999999990905,2.5069444444443616,100.0,100.0,0.0,0.0,29,6,5,5,0,24,3.7681500911712646
15,aware,2,29,4,0.13793103448275862,4,0,0.0,4,42,7.550000000015359,0.37500000000085265,1.66805555555552,100.0,100.0,0.0,0.0,29,4,4,4,0,25,3.8792874813079834
15,aware,3,29,4,0.13793103448275862,4,0,0.0,4,41,10.775000000019872,0.20000000000050022,1.669444444444409,100.0,100.0,0.0,0.0,29,4,4,4,0,25,3.7346606254577637
15,aware,4,29,5,0.1724137931034483,5,2,0.4,5,49,8.780000000006543,0.2800000000002683,2.086111111111052,100.0,100.0,0.0,0.0,29,5,5,5,0,24,3.7797152996063232
15,aware,5,29,5,0.1724137931034483,5,0,0.0,5,50,11.320000000018263,0.24000000000005456,2.086111111111052,100.0,100.0,0.0,0.0,29,5,5,5,0,24,3.8669376373291016
15,aware,6,29,7,0.2413793103448276,7,1,0.14285714285714285,7,69,9.814285714298146,0.35714285714326316,2.919444444444338,100.0,100.0,0.0,0.0,29,7,7,7,0,22,3.8176021575927734
15,aware,7,29,5,0.1724137931034483,5,1,0.2,5,51,8.240000000018023,0.3600000000006105,2.0847222222221635,100.0,100.0,0.0,0.0,29,6,5,5,0,24,3.9361331462860107
15,aware,8,29,7,0.2413793103448276,7,0,0.0,7,71,7.32857142858016,0.18571428571427923,2.920833333333227,100.0,100.0,0.0,0.0,29,7,7,7,0,22,3.776984214782715
15,aware,9,29,4,0.13793103448275862,4,0,0.0,4,40,8.399999999995735,0.1249999999999929,1.66805555555552,100.0,100.0,0.0,0.0,29,4,4,4,0,25,3.505997896194458
15,aware,10,29,7,0.2413793103448276,7,0,0.0,7,69,10.58571428572902,0.3857142857144546,2.9222222222221155,100.0,100.0,0.0,0.0,29,7,7,7,0,22,3.469560384750366
15,aware,11,29,8,0.27586206896551724,8,0,0.0,8,81,9.31250000001235,0.35000000000008313,3.336111111110981,100.0,100.0,0.0,0.0,29,8,8,8,0,21,3.3699541091918945
15,aware,12,29,8,0.27586206896551724,7,1,0.14285714285714285,8,79,7.750000000007741,0.5625000000001812,3.3388888888887585,100.0,100.0,0.0,0.0,29,8,7,7,0,22,3.3895957469940186
15,aware,13,29,4,0.13793103448275862,3,0,0.0,4,42,9.100000000000414,0.42499999999969873,1.669444444444409,100.0,100.0,0.0,0.0,29,4,3,3,0,26,3.3953943252563477
15,aware,14,29,5,0.1724137931034483,5,2,0.4,5,50,9.440000000021154,0.2000000000003638,2.086111111111052,100.0,100.0,0.0,0.0,29,5,5,5,0,24,3.3174757957458496
15,control,0,29,0,0.0,5,2,0.4,0,0,0.0,0.0,0.0,100.0,100.0,0.0,1.5000000000000002,29,9,5,5,1,25,2.1335909366607666
15,control,1,29,0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,3,3,3,0,26,2.13783860206604
15,control,2,29,0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,3.4000000000000017,29,4,4,5,1,25,2.073286294937134
15,control,3,29,0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,4,4,4,0,25,2.118147611618042
15,control,4,29,0,0.0,5,1,0.2,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,5,5,5,0,24,2.1099929809570312
15,control,5,29,0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,3,3,3,0,26,2.092052459716797
15,control,6,29,0,0.0,7,2,0.2857142857142857,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,7,7,7,0,22,2.105621337890625
15,control,7,29,0,0.0,9,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,7.499999999999989,29,10,9,10,3,22,2.134612798690796
15,control,8,29,0,0.0,4,1,0.25,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,5,4,4,0,25,1.970871925354004
15,control,9,29,0,0.0,6,1,0.16666666666666666,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.6,29,7,6,6,1,23,2.044917345046997
15,control,10,29,0,0.0,4,1,0.25,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,4,4,4,0,25,2.129591941833496
15,control,11,29,0,0.0,5,1,0.2,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,5,5,5,0,24,2.1330959796905518
15,control,12,29,0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,5,4,4,0,25,1.9965827465057373
15,control,13,29,0,0.0,10,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,11,10,10,0,19,2.0002849102020264
15,control,14,29,0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,3,3,3,0,26,2.0079238414764404
20,detection,0,29,6,0.20689655172413793,5,0,0.0,6,60,9.21666666667771,0.13333333333335418,2.5027777777776947,100.0,100.0,0.0,0.0,29,6,5,5,0,24,3.176093578338623
20,detection,1,29,6,0.20689655172413793,5,0,0.0,6,59,10.366666666679217,0.28333333333375776,2.5027777777776947,100.0,100.0,0.0,3.600000000000002,29,7,6,6,1,24,3.12164568901062
20,detection,2,29,8,0.27586206896551724,9,0,0.0,8,79,10.287500000013011,0.3375000000004462,3.33749999999987,100.0,100.0,0.0,1.6000000000000003,29,9,9,9,1,21,3.2395169734954834
20,detection,3,29,3,0.10344827586206896,3,0,0.0,3,30,10.600000000017795,0.26666666666733363,1.2513888888888773,100.0,100.0,0.0,0.0,29,4,3,3,0,26,3.2296535968780518
20,detection,4,29,7,0.2413793103448276,7,1,0.14285714285714285,7,69,11.000000000019392,0.5000000000015754,2.919444444444338,100.0,100.0,0.0,0.0,29,7,7,7,0,22,3.289438247680664
20,detection,5,29,4,0.13793103448275862,4,0,0.0,4,40,10.875000000016371,0.4499999999999318,1.669444444444409,100.0,100.0,0.0,0.0,29,6,4,4,0,25,3.353443145751953
20,detection,6,29,6,0.20689655172413793,6,0,0.0,6,59,9.866666666680336,0.46666666666679174,2.5013888888888065,100.0,100.0,0.0,0.0,29,6,6,6,0,23,3.2624294757843018
20,detection,7,29,8,0.27586206896551724,9,2,0.2222222222222222,8,86,9.825000000011151,0.28749999999994813,3.3388888888887585,100.0,100.0,0.0,1.7000000000000004,29,9,9,9,1,20,3.3414535522460938
20,detection,8,29,2,0.06896551724137931,2,0,0.0,2,21,6.000000000014666,0.1500000000005457,0.8333333333333414,100.0,100.0,0.0,0.0,29,2,2,2,0,27,3.3149094581604004
20,detection,9,29,8,0.27586206896551724,7,0,0.0,8,82,9.28750000000634,0.112499999999919,3.3388888888887585,100.0,100.0,0.0,2.1000000000000005,29,9,8,8,1,22,3.473860502243042
20,detection,10,29,7,0.2413793103448276,7,0,0.0,7,70,9.014285714306359,0.1142857142858702,2.920833333333227,100.0,100.0,0.0,0.0,29,7,7,7,0,22,3.368250846862793
20,detection,11,29,8,0.27586206896551724,8,0,0.0,8,81,9.225000000002623,0.29999999999989413,3.33749999999987,100.0,100.0,0.0,0.0,29,9,8,8,0,21,3.287717819213867
20,detection,12,29,5,0.1724137931034483,5,0,0.0,5,50,12.200000000016832,0.3,2.086111111111052,100.0,100.0,0.0,0.0,29,6,5,5,0,24,3.3431410789489746
20,detection,13,29,6,0.20689655172413793,5,0,0.0,6,62,10.633333333343955,0.6666666666679362,2.5027777777776947,100.0,100.0,0.0,0.0,29,6,5,5,0,24,3.384243965148926
20,detection,14,29,4,0.13793103448275862,4,1,0.25,4,40,9.700000000018804,0.20000000000027285,1.669444444444409,100.0,100.0,0.0,0.0,29,4,4,4,0,25,3.413194417953491
20,aware,0,29,6,0.20689655172413793,5,0,0.0,6,60,9.21666666667771,0.13333333333335418,2.5027777777776947,100.0,100.0,0.0,0.0,29,6,5,5,0,24,3.454451084136963
20,aware,1,29,6,0.20689655172413793,5,0,0.0,6,59,10.366666666679217,0.28333333333375776,2.5027777777776947,100.0,100.0,0.0,3.600000000000002,29,7,6,6,1,24,3.3745551109313965
20,aware,2,29,8,0.27586206896551724,9,0,0.0,8,79,10.287500000013011,0.3375000000004462,3.33749999999987,100.0,100.0,0.0,1.6000000000000003,29,9,9,9,1,21,3.2933919429779053
20,aware,3,29,3,0.10344827586206896,3,0,0.0,3,30,10.600000000017795,0.26666666666733363,1.2513888888888773,100.0,100.0,0.0,0.0,29,4,3,3,0,26,3.3194258213043213
20,aware,4,29,7,0.2413793103448276,7,1,0.14285714285714285,7,69,11.000000000019392,0.5000000000015754,2.919444444444338,100.0,100.0,0.0,0.0,29,7,7,7,0,22,3.3643946647644043
20,aware,5,29,4,0.13793103448275862,4,0,0.0,4,40,10.875000000016371,0.4499999999999318,1.669444444444409,100.0,100.0,0.0,0.0,29,6,4,4,0,25,3.350996971130371
20,aware,6,29,6,0.20689655172413793,6,0,0.0,6,59,9.866666666680336,0.46666666666679174,2.5013888888888065,100.0,100.0,0.0,0.0,29,6,6,6,0,23,3.391871690750122
20,aware,7,29,8,0.27586206896551724,9,2,0.2222222222222222,8,86,9.825000000011151,0.28749999999994813,3.3388888888887585,100.0,100.0,0.0,1.7000000000000004,29,9,9,9,1,20,3.379603624343872
20,aware,8,29,2,0.06896551724137931,2,0,0.0,2,21,6.000000000014666,0.1500000000005457,0.8333333333333414,100.0,100.0,0.0,0.0,29,2,2,2,0,27,3.2500572204589844
20,aware,9,29,8,0.27586206896551724,7,0,0.0,8,82,9.28750000000634,0.112499999999919,3.3388888888887585,100.0,100.0,0.0,2.1000000000000005,29,9,8,8,1,22,3.0502707958221436
20,aware,10,29,7,0.2413793103448276,7,0,0.0,7,70,9.014285714306359,0.1142857142858702,2.920833333333227,100.0,100.0,0.0,0.0,29,7,7,7,0,22,3.0992794036865234
20,aware,11,29,8,0.27586206896551724,8,0,0.0,8,81,9.225000000002623,0.29999999999989413,3.33749999999987,100.0,100.0,0.0,0.0,29,9,8,8,0,21,3.048794746398926
20,aware,12,29,5,0.1724137931034483,5,0,0.0,5,50,12.200000000016832,0.3,2.086111111111052,100.0,100.0,0.0,0.0,29,6,5,5,0,24,3.079397201538086
20,aware,13,29,6,0.20689655172413793,5,0,0.0,6,62,10.633333333343955,0.6666666666679362,2.5027777777776947,100.0,100.0,0.0,0.0,29,6,5,5,0,24,3.0003273487091064
20,aware,14,29,4,0.13793103448275862,4,1,0.25,4,40,9.700000000018804,0.20000000000027285,1.669444444444409,100.0,100.0,0.0,0.0,29,4,4,4,0,25,2.9361789226531982
20,control,0,29,0,0.0,5,2,0.4,0,0,0.0,0.0,0.0,100.0,100.0,0.0,1.5000000000000002,29,9,5,5,1,25,2.1335909366607666
20,control,1,29,0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,3,3,3,0,26,2.13783860206604
20,control,2,29,0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,3.4000000000000017,29,4,4,5,1,25,2.073286294937134
20,control,3,29,0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,4,4,4,0,25,2.118147611618042
20,control,4,29,0,0.0,5,1,0.2,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,5,5,5,0,24,2.1099929809570312
20,control,5,29,0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,3,3,3,0,26,2.092052459716797
20,control,6,29,0,0.0,7,2,0.2857142857142857,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,7,7,7,0,22,2.105621337890625
20,control,7,29,0,0.0,9,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,7.499999999999989,29,10,9,10,3,22,2.134612798690796
20,control,8,29,0,0.0,4,1,0.25,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,5,4,4,0,25,1.970871925354004
20,control,9,29,0,0.0,6,1,0.16666666666666666,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.6,29,7,6,6,1,23,2.044917345046997
20,control,10,29,0,0.0,4,1,0.25,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,4,4,4,0,25,2.129591941833496
20,control,11,29,0,0.0,5,1,0.2,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,5,5,5,0,24,2.1330959796905518
20,control,12,29,0,0.0,4,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,5,4,4,0,25,1.9965827465057373
20,control,13,29,0,0.0,10,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,11,10,10,0,19,2.0002849102020264
20,control,14,29,0,0.0,3,0,0.0,0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,29,3,3,3,0,26,2.0079238414764404
25,detection,0,29,1,0.034482758620689655,1,0,0.0,1,10,13.89999999999921,0.09999999999999432,0.4166666666666688,100.0,100.0,0.0,0.0,29,1,1,1,0,28,3.0055644512176514
25,detection,1,29,4,0.13793103448275862,6,1,0.16666666666666666,4,42,8.650000000006685,0.1250000000001137,1.669444444444409,100.0,100.0,0.0,0.0,29,7,6,6,0,23,2.9133999347686768
25,detection,2,29,2,0.06896551724137931,3,1,0.3333333333333333,2,22,7.6500000000165755,0.15000000000020464,0.8333333333333414,100.0,100.0,0.0,0.0,29,3,3,3,0,26,3.0062143802642822
25,detection,3,29,4,0.13793103448275862,4,0,0.0,4,40,10.175000000012915,0.5000000000015916,1.669444444444409,100.0,100.0,0.0,0.0,29,4,4,4,0,25,2.9338746070861816
25,detection,4,29,5,0.1724137931034483,6,1,0.16666666666666666,5,50,13.200000000029172,0.7400000000012141,2.0847222222221635,100.0,100.0,0.0,6.099999999999994,29,6,6,7,2,24,3.0441036224365234
25,detection,5,29,5,0.1724137931034483,7,2,0.2857142857142857,5,50,14.57999999998674,0.1799999999998363,2.0902777777777186,100.0,100.0,0.0,0.6,29,7,7,7,1,22,3.03975248336792
25,detection,6,29,7,0.2413793103448276,8,1,0.125,7,70,9.64285714288001,0.18571428571452284,2.9180555555554495,100.0,100.0,0.0,0.0,29,8,8,8,0,21,3.0172712802886963
25,detection,7,29,4,0.13793103448275862,5,1,0.2,4,40,12.299999999996103,0.14999999999997016,1.669444444444409,100.0,100.0,0.0,0.0,29,6,5,5,0,24,2.9773476123809814
25,detection,8,29,6,0.20689655172413793,6,2,0.3333333333333333,6,61,6.950000000018046,0.20000000000067075,2.5013888888888065,100.0,100.0,0.0,2.400000000000001,29,6,6,6,1,23,3.169689655303955
25,detection,9,29,5,0.1724137931034483,7,0,0.0,5,50,10.179999999992328,0.15999999999987152,2.08888888888883,100.0,100.0,0.0,0.0,29,9,7,7,0,22,3.156438112258911
25,detection,10,29,5,0.1724137931034483,8,0,0.0,5,50,10.8800000000193,0.18000000000010913,2.086111111111052,100.0,100.0,0.0,0.0,29,8,8,8,0,21,3.3129758834838867
25,detection,11,29,3,0.10344827586206896,3,0,0.0,3,30,11.566666666659358,0.19999999999987494,1.252777777777766,100.0,100.0,0.0,0.0,29,4,3,3,0,26,3.1274666786193848
25,detection,12,29,3,0.10344827586206896,5,0,0.0,3,29,7.2000000000034845,0.8666666666660584,1.2513888888888773,100.0,100.0,0.0,0.0,29,5,5,5,0,24,3.189135789871216
25,detection,13,29,3,0.10344827586206896,3,0,0.0,3,31,9.066666666662428,0.3999999999997499,1.252777777777766,100.0,100.0,0.0,0.0,29,3,3,3,0,26,3.1410226821899414
25,detection,14,29,3,0.10344827586206896,4,0,0.0,3,30,10.433333333355677,0.26666666666718203,1.2513888888888773,100.0,100.0,0.0,0.0,29,4,4,4,0,25,3.1613478660583496
25,aware,0,29,1,0.034482758620689655,1,0,0.0,1,10,13.89999999999921,0.09999999999999432,0.4166666666666688,100.0,100.0,0.0,0.0,29,1,1,1,0,28,3.163435935974121
25,aware,1,29,4,0.13793103448275862,6,1,0.16666666666666666,4,42,8.650000000006685,0.1250000000001137,1.669444444444409,100.0,100.0,0.0,0.0,29,7,6,6,0,23,3.2203633785247803
25,aware,2,29,2,0.06896551724137931,3,1,0.3333333333333333,2,22,7.6500000000165755,0.15000000000020464,0.8333333333333414,100.0,100.0,0.0,0.0,29,3,3,3,0,26,3.130315065383911
25,aware,3,29,4,0.13793103448275862,4,0,0.0,4,40,10.175000000012915,0.5000000000015916,1.669444444444409,100.0,100.0,0.0,0.0,29,4,4,4,0,25,3.1385891437530518
25,aware,4,29,5,0.1724137931034483,6,1,0.16666666666666666,5,50,13.200000000029172,0.7400000000012141,2.0847222222221635,100.0,100.0,0.0,6.099999999999994,29,6,6,7,2,24,3.1526951789855957
25,aware,5,29,5,0.1724137931034483,7,2,0.2857142857142857,5,50,14.57999999998674,0.1799999999998363,2.0902777777777186,100.0,100.0,0.0,0.6,29,7,7,7,1,22,3.186950206756592
25,aware,6,29,7,0.2413793103448276,8,1,0.125,7,70,9.64285714288001,0.18571428571452284,2.9180555555554495,100.0,100.0,0.0,0.0,29,8,8,8,0,21,3.2361464500427246
25,aware,7,29,4,0.13793103448275862,5,1,0.2,4,40,12.299999999996103,0.14999999999997016,1.669444444444409,100.0,100.0,0.0,0.0,29,6,5,5,0,24,3.140747547149658
25,aware,8,29,6,0.20689655172413793,6,2,0.3333333333333333,6,61,6.950000000018046,0.20000000000067075,2.5013888888888065,100.0,100.0,0.0,2.400000000000001,29,6,6,6,1,23,3.2215869426727295
